2025-12-18 22:50:33.417 | WARNING  | src.data.data_loader:load_symbol:328 - CNP: CSV 不存在
2025-12-18 22:50:33.763 | WARNING  | src.data.data_loader:load_symbol:328 - CF: CSV 不存在
2025-12-18 22:50:33.999 | WARNING  | src.data.data_loader:load_symbol:328 - CRL: CSV 不存在
2025-12-18 22:50:34.177 | WARNING  | src.data.data_loader:load_symbol:328 - SCHW: CSV 不存在
2025-12-18 22:50:34.427 | WARNING  | src.data.data_loader:load_symbol:328 - CHTR: CSV 不存在
2025-12-18 22:50:34.611 | WARNING  | src.data.data_loader:load_symbol:328 - CVX: CSV 不存在
2025-12-18 22:50:34.943 | INFO     | __main__:update_stock_data:135 - 進度: 100/503
2025-12-18 22:50:34.944 | WARNING  | src.data.data_loader:load_symbol:328 - CMG: CSV 不存在
2025-12-18 22:50:35.137 | WARNING  | src.data.data_loader:load_symbol:328 - CB: CSV 不存在
2025-12-18 22:50:35.390 | WARNING  | src.data.data_loader:load_symbol:328 - CHD: CSV 不存在
2025-12-18 22:50:35.695 | WARNING  | src.data.data_loader:load_symbol:328 - CI: CSV 不存在
2025-12-18 22:50:35.999 | WARNING  | src.data.data_loader:load_symbol:328 - CINF: CSV 不存在
2025-12-18 22:50:36.270 | WARNING  | src.data.data_loader:load_symbol:328 - CTAS: CSV 不存在
2025-12-18 22:50:36.538 | WARNING  | src.data.data_loader:load_symbol:328 - CSCO: CSV 不存在
2025-12-18 22:50:36.743 | WARNING  | src.data.data_loader:load_symbol:328 - C: CSV 不存在
2025-12-18 22:50:37.011 | WARNING  | src.data.data_loader:load_symbol:328 - CFG: CSV 不存在
2025-12-18 22:50:37.216 | WARNING  | src.data.data_loader:load_symbol:328 - CLX: CSV 不存在
2025-12-18 22:50:37.565 | WARNING  | src.data.data_loader:load_symbol:328 - CME: CSV 不存在
2025-12-18 22:50:37.806 | WARNING  | src.data.data_loader:load_symbol:328 - CMS: CSV 不存在
2025-12-18 22:50:38.136 | WARNING  | src.data.data_loader:load_symbol:328 - KO: CSV 不存在
2025-12-18 22:50:38.474 | WARNING  | src.data.data_loader:load_symbol:328 - CTSH: CSV 不存在
2025-12-18 22:50:38.662 | WARNING  | src.data.data_loader:load_symbol:328 - COIN: CSV 不存在
2025-12-18 22:50:38.849 | WARNING  | src.data.data_loader:load_symbol:328 - CL: CSV 不存在
2025-12-18 22:50:39.196 | WARNING  | src.data.data_loader:load_symbol:328 - CMCSA: CSV 不存在
2025-12-18 22:50:39.530 | WARNING  | src.data.data_loader:load_symbol:328 - CAG: CSV 不存在
2025-12-18 22:50:39.799 | WARNING  | src.data.data_loader:load_symbol:328 - COP: CSV 不存在
2025-12-18 22:50:40.095 | WARNING  | src.data.data_loader:load_symbol:328 - ED: CSV 不存在
2025-12-18 22:50:40.434 | WARNING  | src.data.data_loader:load_symbol:328 - STZ: CSV 不存在
2025-12-18 22:50:40.644 | WARNING  | src.data.data_loader:load_symbol:328 - CEG: CSV 不存在
2025-12-18 22:50:40.948 | WARNING  | src.data.data_loader:load_symbol:328 - COO: CSV 不存在
2025-12-18 22:50:41.246 | WARNING  | src.data.data_loader:load_symbol:328 - CPRT: CSV 不存在
2025-12-18 22:50:41.413 | WARNING  | src.data.data_loader:load_symbol:328 - GLW: CSV 不存在
2025-12-18 22:50:41.705 | WARNING  | src.data.data_loader:load_symbol:328 - CPAY: CSV 不存在
2025-12-18 22:50:41.996 | WARNING  | src.data.data_loader:load_symbol:328 - CTVA: CSV 不存在
2025-12-18 22:50:42.194 | WARNING  | src.data.data_loader:load_symbol:328 - CSGP: CSV 不存在
2025-12-18 22:50:42.380 | WARNING  | src.data.data_loader:load_symbol:328 - COST: CSV 不存在
2025-12-18 22:50:42.608 | WARNING  | src.data.data_loader:load_symbol:328 - CTRA: CSV 不存在
2025-12-18 22:50:42.916 | WARNING  | src.data.data_loader:load_symbol:328 - CRWD: CSV 不存在
2025-12-18 22:50:43.094 | WARNING  | src.data.data_loader:load_symbol:328 - CCI: CSV 不存在
2025-12-18 22:50:43.295 | WARNING  | src.data.data_loader:load_symbol:328 - CSX: CSV 不存在
2025-12-18 22:50:43.652 | WARNING  | src.data.data_loader:load_symbol:328 - CMI: CSV 不存在
2025-12-18 22:50:43.959 | WARNING  | src.data.data_loader:load_symbol:328 - CVS: CSV 不存在
2025-12-18 22:50:44.243 | WARNING  | src.data.data_loader:load_symbol:328 - DHR: CSV 不存在
2025-12-18 22:50:44.503 | WARNING  | src.data.data_loader:load_symbol:328 - DRI: CSV 不存在
2025-12-18 22:50:44.742 | WARNING  | src.data.data_loader:load_symbol:328 - DDOG: CSV 不存在
2025-12-18 22:50:44.920 | WARNING  | src.data.data_loader:load_symbol:328 - DVA: CSV 不存在
2025-12-18 22:50:45.352 | WARNING  | src.data.data_loader:load_symbol:328 - DAY: CSV 不存在
2025-12-18 22:50:45.519 | WARNING  | src.data.data_loader:load_symbol:328 - DECK: CSV 不存在
2025-12-18 22:50:45.682 | WARNING  | src.data.data_loader:load_symbol:328 - DE: CSV 不存在
2025-12-18 22:50:46.000 | WARNING  | src.data.data_loader:load_symbol:328 - DELL: CSV 不存在
2025-12-18 22:50:46.181 | WARNING  | src.data.data_loader:load_symbol:328 - DAL: CSV 不存在
2025-12-18 22:50:46.414 | WARNING  | src.data.data_loader:load_symbol:328 - DVN: CSV 不存在
2025-12-18 22:50:46.660 | WARNING  | src.data.data_loader:load_symbol:328 - DXCM: CSV 不存在
2025-12-18 22:50:46.943 | WARNING  | src.data.data_loader:load_symbol:328 - FANG: CSV 不存在
2025-12-18 22:50:47.140 | WARNING  | src.data.data_loader:load_symbol:328 - DLR: CSV 不存在
2025-12-18 22:50:47.350 | WARNING  | src.data.data_loader:load_symbol:328 - DG: CSV 不存在
2025-12-18 22:50:47.546 | WARNING  | src.data.data_loader:load_symbol:328 - DLTR: CSV 不存在
2025-12-18 22:50:47.728 | INFO     | __main__:update_stock_data:135 - 進度: 150/503
2025-12-18 22:50:47.729 | WARNING  | src.data.data_loader:load_symbol:328 - D: CSV 不存在
2025-12-18 22:50:48.018 | WARNING  | src.data.data_loader:load_symbol:328 - DPZ: CSV 不存在
2025-12-18 22:50:48.257 | WARNING  | src.data.data_loader:load_symbol:328 - DASH: CSV 不存在
2025-12-18 22:50:48.422 | WARNING  | src.data.data_loader:load_symbol:328 - DOV: CSV 不存在
2025-12-18 22:50:48.720 | WARNING  | src.data.data_loader:load_symbol:328 - DOW: CSV 不存在
2025-12-18 22:50:48.922 | WARNING  | src.data.data_loader:load_symbol:328 - DHI: CSV 不存在
2025-12-18 22:50:49.167 | WARNING  | src.data.data_loader:load_symbol:328 - DTE: CSV 不存在
2025-12-18 22:50:49.570 | WARNING  | src.data.data_loader:load_symbol:328 - DUK: CSV 不存在
2025-12-18 22:50:49.817 | WARNING  | src.data.data_loader:load_symbol:328 - DD: CSV 不存在
2025-12-18 22:50:50.132 | WARNING  | src.data.data_loader:load_symbol:328 - ETN: CSV 不存在
2025-12-18 22:50:50.438 | WARNING  | src.data.data_loader:load_symbol:328 - EBAY: CSV 不存在
2025-12-18 22:50:50.625 | WARNING  | src.data.data_loader:load_symbol:328 - ECL: CSV 不存在
2025-12-18 22:50:50.965 | WARNING  | src.data.data_loader:load_symbol:328 - EIX: CSV 不存在
2025-12-18 22:50:51.292 | WARNING  | src.data.data_loader:load_symbol:328 - EW: CSV 不存在
2025-12-18 22:50:51.464 | WARNING  | src.data.data_loader:load_symbol:328 - EA: CSV 不存在
2025-12-18 22:50:51.737 | WARNING  | src.data.data_loader:load_symbol:328 - ELV: CSV 不存在
2025-12-18 22:50:51.950 | WARNING  | src.data.data_loader:load_symbol:328 - EME: CSV 不存在
2025-12-18 22:50:52.160 | WARNING  | src.data.data_loader:load_symbol:328 - EMR: CSV 不存在
2025-12-18 22:50:52.483 | WARNING  | src.data.data_loader:load_symbol:328 - ETR: CSV 不存在
2025-12-18 22:50:52.813 | WARNING  | src.data.data_loader:load_symbol:328 - EOG: CSV 不存在
2025-12-18 22:50:53.063 | WARNING  | src.data.data_loader:load_symbol:328 - EPAM: CSV 不存在
2025-12-18 22:50:53.224 | WARNING  | src.data.data_loader:load_symbol:328 - EQT: CSV 不存在
2025-12-18 22:50:53.609 | WARNING  | src.data.data_loader:load_symbol:328 - EFX: CSV 不存在
2025-12-18 22:50:53.888 | WARNING  | src.data.data_loader:load_symbol:328 - EQIX: CSV 不存在
2025-12-18 22:50:54.081 | WARNING  | src.data.data_loader:load_symbol:328 - EQR: CSV 不存在
