symbol,buy_date,buy_price,sell_date,sell_price,shares,return_pct,profit,holding_days,sell_reason
AMD,2020-12-02,93.73999786376952,2020-12-30,92.29000091552734,8,-0.015468284417388458,-11.599975585937386,28,stop_loss_sideways
BA,2020-11-17,210.0500030517578,2021-01-11,206.7899932861328,4,-0.015520160524928488,-13.0400390625,55,stop_loss_sideways
AAPL,2020-12-16,124.4169464111328,2021-01-14,125.4877471923828,6,0.008606550893087865,6.4248046875,29,stop_loss_sideways
DIS,2020-12-30,177.00169372558594,2021-01-27,159.27908325195312,4,-0.10012678466856374,-70.89044189453125,28,stop_loss_dip
TTD,2020-10-01,55.516998291015625,2021-01-29,76.5989990234375,15,0.37973956412253645,316.2300109863281,120,stop_loss_max_holding
XYZ,2020-10-02,169.61000061035156,2021-02-01,221.94000244140625,4,0.3085313462811279,209.32000732421875,122,stop_loss_max_holding
NVDA,2021-01-11,13.58330249786377,2021-02-08,14.398261070251465,58,0.05999708631357234,47.26759719848633,28,stop_loss_sideways
JPM,2021-01-14,124.87883758544922,2021-02-11,123.19808959960938,6,-0.013459029715021012,-10.084487915039062,28,stop_loss_sideways
GE,2020-10-16,35.526100158691406,2021-02-16,58.38665771484375,23,0.6434862665487234,525.7928237915039,123,stop_loss_max_holding
GM,2020-10-20,34.3480224609375,2021-02-17,51.02996444702149,23,0.4856740152960955,383.6846656799318,120,stop_loss_max_holding
SBUX,2020-10-26,79.73600006103516,2021-02-23,90.9605941772461,10,0.14077197385897083,112.24594116210938,120,stop_loss_max_holding
MRNA,2021-01-29,173.16000366210938,2021-02-23,150.1699981689453,4,-0.1327674116825784,-91.96002197265625,25,stop_loss_dip
MSFT,2021-01-27,223.47683715820312,2021-02-24,225.5784149169922,3,0.009404007079719494,6.3047332763671875,28,stop_loss_sideways
PYPL,2021-02-11,284.37261962890625,2021-02-25,253.35430908203125,2,-0.10907629077424026,-62.03662109375,14,stop_loss_dip
IFF,2021-02-01,114.53591918945312,2021-03-01,122.45616912841795,7,0.06915079561952958,55.44174957275381,28,stop_loss_sideways
NVDA,2021-02-08,14.398261070251465,2021-03-03,12.768842697143556,59,-0.11316771970988096,-96.1356840133666,23,stop_loss_dip
MU,2021-03-01,92.49439239501952,2021-03-04,82.31375885009766,9,-0.11006757578819502,-91.62570190429675,3,stop_loss_dip
GOOGL,2021-02-16,104.74358367919922,2021-03-15,101.9516830444336,8,-0.026654622046505958,-22.335205078125,27,stop_loss_sideways
WFC,2021-02-17,32.71345138549805,2021-03-16,35.18103790283203,29,0.07543033256429407,71.56000900268555,27,stop_loss_sideways
TSLA,2020-11-17,147.20333862304688,2021-03-17,233.9366607666016,5,0.5892075747389015,433.66661071777355,120,stop_loss_max_holding
PLTR,2020-11-20,18.149999618530277,2021-03-22,24.21999931335449,43,0.3344352519229275,261.0099868774411,122,stop_loss_max_holding
DIS,2021-02-23,192.555419921875,2021-03-22,188.4227600097656,5,-0.021462184309255675,-20.663299560547017,27,stop_loss_sideways
V,2021-02-23,204.8739013671875,2021-03-22,200.9041290283203,4,-0.01937666199733425,-15.87908935546875,27,stop_loss_sideways
CCL,2021-03-03,28.670000076293945,2021-03-23,25.32999992370605,30,-0.11649808663061721,-100.20000457763683,20,stop_loss_dip
JPM,2021-02-25,133.73367309570312,2021-03-24,133.23829650878906,6,-0.003704202355674167,-2.972259521484375,27,stop_loss_sideways
PSKY,2021-03-15,86.2155990600586,2021-03-24,62.73967361450195,9,-0.2722932474110989,-211.28332901000977,9,stop_loss_dip
BAC,2021-03-04,32.50826644897461,2021-03-31,34.45876693725586,26,0.06000013846763501,50.7130126953125,27,stop_loss_sideways
INTC,2021-03-17,59.8277473449707,2021-04-14,58.381622314453125,15,-0.024171477194003758,-21.691875457763672,28,stop_loss_sideways
CSCO,2021-03-22,43.7542839050293,2021-04-19,46.302024841308594,25,0.058228376947255876,63.69352340698242,28,stop_loss_sideways
PG,2021-03-22,115.56478881835938,2021-04-19,121.27291107177734,9,0.04939326512671426,51.37310028076172,28,stop_loss_sideways
MSFT,2021-03-23,228.49252319335935,2021-04-20,248.3814849853516,3,0.08704425647731774,59.66688537597673,28,stop_loss_sideways
UNH,2021-03-24,342.8096008300781,2021-04-21,368.9041442871094,2,0.07611964015548574,52.1890869140625,28,stop_loss_sideways
TSLA,2021-04-14,244.07666015625,2021-05-10,209.67999267578125,3,-0.14092567252620186,-103.19000244140625,26,stop_loss_dip
NFLX,2021-04-20,54.95700073242188,2021-05-10,48.66899871826172,16,-0.1144167609287047,-100.60803222656261,20,stop_loss_dip
BA,2021-02-24,229.33999633789065,2021-05-12,220.77999877929688,3,-0.03732448633156069,-25.679992675781335,77,stop_loss_sideways
ADBE,2021-03-31,475.3699951171875,2021-05-14,486.55999755859375,1,0.023539564037161637,11.19000244140625,44,stop_loss_sideways
AAPL,2021-04-19,131.4564666748047,2021-05-14,124.46292877197266,8,-0.05320040983706458,-55.94830322265625,25,stop_loss_sideways
AMZN,2021-04-19,168.60049438476562,2021-05-14,161.14500427246094,6,-0.044219859138078244,-44.732940673828125,25,stop_loss_sideways
V,2021-04-21,219.69058227539065,2021-05-18,218.19114685058597,4,-0.006825214851154098,-5.99774169921875,27,stop_loss_sideways
FCX,2021-05-10,40.09030532836914,2021-06-07,38.70206069946289,23,-0.034627938538644286,-31.92962646484375,28,stop_loss_sideways
JPM,2021-05-10,143.4550018310547,2021-06-07,147.40574645996094,6,0.02753995732793616,23.7044677734375,28,stop_loss_sideways
DPZ,2021-05-12,400.3829345703125,2021-06-09,416.63568115234375,2,0.0405930052924797,32.5054931640625,28,stop_loss_sideways
MPC,2021-05-14,53.32345199584961,2021-06-11,56.6085319519043,18,0.06160666335537278,59.131439208984375,28,stop_loss_sideways
JNJ,2021-05-14,148.60186767578125,2021-06-11,144.90835571289062,6,-0.024855084398731176,-22.16107177734375,28,stop_loss_sideways
STX,2021-05-14,84.82789611816406,2021-06-11,83.78884887695312,11,-0.012248886141930943,-11.429519653320312,28,stop_loss_sideways
WMT,2021-05-18,44.55450820922852,2021-06-15,43.9548454284668,18,-0.013459082029268554,-10.793930053711065,28,stop_loss_sideways
BIIB,2021-06-07,395.8500061035156,2021-06-24,349.1600036621094,2,-0.11794872229759853,-93.3800048828125,17,stop_loss_dip
HD,2021-03-22,257.4105529785156,2021-06-28,281.45361328125,4,0.09340355329076618,96.1722412109375,98,stop_loss_sideways
GOOG,2021-06-09,123.64266204833984,2021-07-07,129.10914611816406,6,0.044211957096871785,32.79890441894531,28,stop_loss_sideways
MSFT,2021-06-11,248.59837341308597,2021-07-09,267.92596435546875,4,0.07774624860584627,77.31036376953114,28,stop_loss_sideways
GOOGL,2021-06-11,120.59879302978516,2021-07-09,124.57723236083984,8,0.03298904766046957,31.8275146484375,28,stop_loss_sideways
META,2021-03-16,277.3426513671875,2021-07-14,345.2185363769531,3,0.2447365548543106,203.62765502929688,120,stop_loss_max_holding
AMAT,2021-03-24,116.19092559814452,2021-07-22,131.8491973876953,8,0.13476329333760678,125.26617431640636,120,stop_loss_max_holding
TSLA,2021-06-24,226.60667419433597,2021-07-22,216.4199981689453,3,-0.04495311562030448,-30.56002807617196,28,stop_loss_sideways
AMD,2021-06-28,87.08000183105469,2021-07-26,91.81999969482422,9,0.05443267988172161,42.65998077392578,28,stop_loss_sideways
GOOG,2021-07-07,129.10914611816406,2021-08-03,135.2655029296875,6,0.0476833516185521,36.938140869140625,27,stop_loss_sideways
PYPL,2021-07-09,299.517578125,2021-08-05,280.0226745605469,3,-0.06508767761308876,-58.484710693359375,27,stop_loss_sideways
ORCL,2021-07-09,82.52652740478516,2021-08-05,84.40715789794922,11,0.02278819371545515,20.686935424804688,27,stop_loss_sideways
MSFT,2021-07-14,272.3312683105469,2021-08-10,276.11968994140625,3,0.013911078424308342,11.365264892578125,27,stop_loss_sideways
XYZ,2021-07-22,260.5899963378906,2021-08-18,259.6600036621094,3,-0.0035687965342130292,-2.78997802734375,27,stop_loss_sideways
DPZ,2021-07-22,508.13970947265625,2021-08-18,495.69134521484375,1,-0.024497916666916905,-12.4483642578125,27,stop_loss_sideways
AMZN,2021-06-11,167.3415069580078,2021-08-23,163.2935028076172,6,-0.024190078265557986,-24.28802490234375,73,stop_loss_sideways
AMD,2021-08-03,112.55999755859376,2021-08-30,111.31999969482422,8,-0.011016328097591307,-9.919982910156364,27,stop_loss_sideways
DDOG,2021-08-05,132.47000122070312,2021-09-01,135.77000427246094,7,0.024911323479644313,23.100021362304688,27,stop_loss_sideways
COIN,2021-08-05,255.5,2021-09-01,265.8999938964844,4,0.04070447708995841,41.5999755859375,27,stop_loss_sideways
PFE,2021-08-10,38.895904541015625,2021-09-07,37.73362731933594,24,-0.02988173781777126,-27.8946533203125,28,stop_loss_sideways
MSFT,2021-08-18,280.7917175292969,2021-09-15,294.4000549316406,3,0.04846416953492904,40.82501220703125,28,stop_loss_sideways
LOW,2021-08-18,184.1138458251953,2021-09-15,189.53411865234372,5,0.029439789293710276,27.101364135742045,28,stop_loss_sideways
GOOGL,2021-08-23,138.99131774902344,2021-09-20,137.67922973632812,6,-0.00944007175372313,-7.872528076171875,28,stop_loss_sideways
TSLA,2021-08-30,243.6366729736328,2021-09-27,263.78668212890625,3,0.08270515645012991,60.45002746582031,28,stop_loss_sideways
AMZN,2021-09-01,173.9499969482422,2021-09-29,165.05599975585938,5,-0.05112961970921546,-44.46998596191406,28,stop_loss_sideways
